county,Disease_Condition,Species_Affected,Nature_of_Diagnosis,Production_System,Start_Outbreak_Event,Report_Date,Total_Number_Sick,Total_Vaccinated,Total_Number_Risk
Marsabit,Heart Water,Goats,Clinical,Intensive,2023-12-17,2023-12-17,1,0,19
Marsabit,Heart Water,Goats,Clinical,Intensive,2023-12-31,2023-12-31,1,0,19
Marsabit,Heart Water,Goats,Clinical,Intensive,2024-02-01,2024-02-01,1,0,12
Marsabit,Heart Water,Goats,Clinical,Intensive,2024-02-02,2024-02-02,1,0,12
Marsabit,Heart Water,Goats,Clinical,Intensive,2024-04-26,2024-04-26,1,0,105
Marsabit,Heart Water,Goats,Clinical,Intensive,2024-06-23,2024-06-23,1,0,21
Marsabit,Heart Water,Goats,Clinical,Intensive,2024-06-30,2024-06-30,1,0,28
Marsabit,Heart Water,Goats,Clinical,Intensive,2024-08-31,2024-08-31,1,0,24
Marsabit,Heart Water,Goats,Clinical,Intensive,2024-09-02,2024-09-02,2,0,34
Marsabit,Heart Water,Sheep,Clinical,Extensive,2024-03-17,2024-03-17,1,0,10
Marsabit,Heart Water,Sheep,Clinical,Intensive,2024-01-12,2024-01-07,1,0,12
Marsabit,Helmenthiasis,Camel,Post Mortem,Extensive,2024-03-26,2024-03-26,0,0,0
Marsabit,Helmenthiasis,Sheep,Clinical,Extensive,2024-12-09,2024-12-09,5,0,15
Marsabit,Helmets,Camel,Post Mortem,Extensive,2024-07-28,2024-07-28,0,0,0
Marsabit,Helmets,Camel,Post Mortem,Extensive,2024-08-31,2024-08-31,0,0,0
Marsabit,Helminthias,Goats,Clinical,Extensive,2024-03-27,2024-03-27,10,0,27
Marsabit,Helminthiasis,Camel,Clinical,Extensive,2024-01-25,2024-01-23,19,0,47
Marsabit,Helminthiasis,Camel,Clinical,Extensive,2024-10-26,2024-10-26,11,0,21
Marsabit,Helminthiasis,Camel,Clinical,Extensive,2024-02-16,2024-02-16,1,0,50
Marsabit,Helminthiasis,Camel,Clinical,Extensive,2024-02-09,2024-02-09,14,0,14
Marsabit,Helminthiasis,Camel,Clinical,Extensive,2024-04-23,2024-04-23,51,0,66
Marsabit,Helminthiasis,Camel,Clinical,Extensive,2024-05-12,2024-05-12,2,0,70
Marsabit,Helminthiasis,Camel,Clinical,Intensive,2024-01-13,2024-01-04,6,0,6
Marsabit,Helminthiasis,Camel,Post Mortem,Extensive,2024-03-15,2024-03-15,0,0,0
Marsabit,Helminthiasis,Camel,Post Mortem,Extensive,2024-04-10,2024-04-10,0,0,0
Marsabit,Helminthiasis,Camel,Post Mortem,Extensive,2024-08-20,2024-08-20,0,0,0
Marsabit,Helminthiasis,Cattle,Clinical,Extensive,2024-01-11,2024-01-17,1,0,5
Marsabit,Helminthiasis,Cattle,Clinical,Extensive,2024-01-17,2024-01-16,1,0,2
Marsabit,Helminthiasis,Cattle,Clinical,Extensive,2024-01-25,2024-01-23,15,0,47
Marsabit,Helminthiasis,Cattle,Clinical,Extensive,2024-01-29,2024-01-11,2,0,1
Marsabit,Helminthiasis,Cattle,Clinical,Extensive,2024-01-03,2024-01-15,1,0,8
Marsabit,Helminthiasis,Cattle,Clinical,Extensive,2024-01-04,2024-01-16,1,0,3
Marsabit,Helminthiasis,Cattle,Clinical,Extensive,2024-12-10,2024-12-10,3,0,15
Marsabit,Helminthiasis,Cattle,Clinical,Extensive,2024-12-06,2024-12-06,3,0,7
Marsabit,Helminthiasis,Cattle,Clinical,Extensive,2024-02-13,2024-02-13,2,0,13
Marsabit,Helminthiasis,Cattle,Clinical,Extensive,2024-02-21,2024-02-21,10,0,10
Marsabit,Helminthiasis,Cattle,Clinical,Extensive,2024-02-29,2024-02-29,2,0,24
Marsabit,Helminthiasis,Cattle,Clinical,Extensive,2024-02-06,2024-02-06,1,0,1
Marsabit,Helminthiasis,Cattle,Clinical,Extensive,2024-02-07,2024-02-07,19,0,45
Marsabit,Helminthiasis,Cattle,Clinical,Extensive,2024-02-08,2024-02-08,3,0,2
Marsabit,Helminthiasis,Cattle,Clinical,Extensive,2024-03-24,2024-03-24,15,0,15
Marsabit,Helminthiasis,Cattle,Clinical,Extensive,2024-04-15,2024-04-15,1,0,10
Marsabit,Helminthiasis,Cattle,Clinical,Extensive,2024-05-20,2024-05-20,4,0,42
Marsabit,Helminthiasis,Cattle,Clinical,Extensive,2024-05-21,2024-05-21,6,0,25
Marsabit,Helminthiasis,Cattle,Clinical,Extensive,2024-05-25,2024-05-25,6,0,18
Marsabit,Helminthiasis,Cattle,Clinical,Extensive,2024-05-28,2024-05-28,2,0,25
Marsabit,Helminthiasis,Cattle,Clinical,Extensive,2024-05-04,2024-05-04,1,0,23
Marsabit,Helminthiasis,Cattle,Clinical,Extensive,2024-06-13,2024-06-13,0,0,0
Marsabit,Helminthiasis,Cattle,Clinical,Extensive,2024-06-15,2024-06-15,0,0,0
Marsabit,Helminthiasis,Cattle,Clinical,Extensive,2024-06-22,2024-06-22,7,0,1
Marsabit,Helminthiasis,Cattle,Clinical,Extensive,2024-06-27,2024-06-27,2,0,7
Marsabit,Helminthiasis,Cattle,Clinical,Extensive,2024-06-05,2024-06-05,21,41,38
Marsabit,Helminthiasis,Cattle,Clinical,Extensive,2024-08-01,2024-08-01,1,0,5
Marsabit,Helminthiasis,Cattle,Clinical,Intensive,2024-01-14,2024-01-22,0,0,9
Marsabit,Helminthiasis,Cattle,Clinical,Intensive,2024-01-28,2024-01-24,0,0,7
Marsabit,Helminthiasis,Cattle,Clinical,Intensive,2023-12-20,2023-12-20,8,0,10
Marsabit,Helminthiasis,Cattle,Clinical,Intensive,2024-02-02,2024-02-02,10,0,10
Marsabit,Helminthiasis,Cattle,Clinical,Intensive,2024-02-07,2024-02-07,3,0,15
Marsabit,Helminthiasis,Cattle,Clinical,Intensive,2024-04-29,2024-04-29,50,0,400
Marsabit,Helminthiasis,Cattle,Clinical,Mixed,2024-01-13,2024-01-18,1,0,3
Marsabit,Helminthiasis,Cattle,Clinical,Mixed,2024-01-02,2024-01-15,1,0,3
Marsabit,Helminthiasis,Cattle,Clinical,Mixed,2024-01-21,2024-01-22,2,0,5
Marsabit,Helminthiasis,Cattle,Clinical,Mixed,2024-01-23,2024-01-21,1,0,0
Marsabit,Helminthiasis,Cattle,Clinical,Mixed,2024-01-27,2024-01-20,1,0,5
Marsabit,Helminthiasis,Cattle,Clinical,Mixed,2024-01-04,2024-01-16,4,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,,2024-01-13,2024-01-20,1,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,,2024-01-14,2024-01-19,1,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,,2024-01-27,2024-01-24,1,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,,2024-01-28,2024-01-24,1,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,,2024-01-03,2024-01-13,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,,2024-01-05,2024-01-16,1,0,4
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2024-01-16,2024-01-16,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2024-01-23,2024-01-22,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2024-01-28,2024-01-24,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2024-10-28,2024-10-28,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2024-10-30,2024-10-30,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2024-11-01,2024-11-01,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2024-11-04,2024-11-04,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2024-12-02,2024-12-02,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2023-12-22,2023-12-22,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2023-12-27,2023-12-27,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2023-12-29,2023-12-29,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2023-12-30,2023-12-30,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2024-02-12,2024-02-12,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2024-02-13,2024-02-13,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2024-02-15,2024-02-15,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2024-02-16,2024-02-16,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2024-02-19,2024-02-19,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2024-02-20,2024-02-20,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2024-02-21,2024-02-21,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2024-03-12,2024-03-12,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2024-03-13,2024-03-13,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2024-03-17,2024-03-17,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2024-03-02,2024-03-02,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2024-03-23,2024-03-23,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2024-03-26,2024-03-26,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2024-03-29,2024-03-29,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2024-03-31,2024-03-31,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2024-03-05,2024-03-05,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2024-03-06,2024-03-06,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2024-03-07,2024-03-07,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2024-04-01,2024-04-01,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2024-04-10,2024-04-10,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2024-04-02,2024-04-02,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2024-04-03,2024-04-03,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2024-04-04,2024-04-04,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2024-04-06,2024-04-06,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2024-04-07,2024-04-07,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2024-04-08,2024-04-08,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2024-04-09,2024-04-09,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2024-07-12,2024-07-12,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2024-07-17,2024-07-17,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2024-07-20,2024-07-20,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2024-07-22,2024-07-22,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2024-07-23,2024-07-23,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2024-07-31,2024-07-31,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2024-07-06,2024-07-06,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2024-07-09,2024-07-09,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2024-08-01,2024-08-01,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2024-08-10,2024-08-10,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2024-08-12,2024-08-12,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2024-08-13,2024-08-13,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2024-08-17,2024-08-17,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2024-08-19,2024-08-19,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2024-08-20,2024-08-20,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2024-08-21,2024-08-21,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2024-08-31,2024-08-31,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2024-08-05,2024-08-05,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2024-09-14,2024-09-14,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2024-09-02,2024-09-02,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2024-09-25,2024-09-25,0,0,0
Marsabit,Helminthiasis,Cattle,Post Mortem,Extensive,2024-09-30,2024-09-30,0,0,0
Marsabit,Helminthiasis,Dogs,Clinical,Mixed,2024-01-20,2024-01-22,0,0,3
Marsabit,Helminthiasis,Dogs,Clinical,Mixed,2024-01-25,2024-01-23,1,0,1
Marsabit,Helminthiasis,Dogs,Clinical,Mixed,2024-01-26,2024-01-24,0,0,1
Marsabit,Helminthiasis,Donkey,Clinical,Extensive,2024-11-27,2024-11-27,1,0,3
Marsabit,Helminthiasis,Donkey,Clinical,Extensive,2024-02-27,2024-02-27,2,0,6
Marsabit,Helminthiasis,Donkey,Clinical,Extensive,2024-03-15,2024-03-15,150,0,150
Marsabit,Helminthiasis,Donkey,Clinical,Extensive,2024-05-25,2024-05-25,1,0,22
Marsabit,Helminthiasis,Donkey,Clinical,Extensive,2023-09-12,2023-09-12,1,0,5
Marsabit,Helminthiasis,Goats,Clinical,,2024-02-02,2024-02-02,15,0,15
Marsabit,Helminthiasis,Goats,Clinical,,2024-09-04,2024-09-04,19,0,19
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-01-10,2024-01-14,0,0,0
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-01-15,2024-01-10,0,2756,58
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-01-16,2024-01-15,2,0,100
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-01-17,2024-01-19,2,0,30
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-01-19,2024-01-10,5,0,40
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-01-22,2024-01-23,50,0,125
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-01-28,2024-01-10,2,0,30
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-01-03,2024-01-13,7,0,58
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-01-06,2024-01-01,4,0,48
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-01-07,2024-01-13,6,0,46
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-10-01,2024-10-01,8,0,48
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-10-17,2024-10-17,12,0,59
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-10-02,2024-10-02,5,0,15
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-11-18,2024-11-18,2,0,6
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-11-20,2024-11-20,1,0,31
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-11-21,2024-11-21,3,0,24
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-11-27,2024-11-27,16,0,96
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-12-01,2024-12-01,6,0,50
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-12-10,2024-12-10,10,0,323
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-12-12,2024-12-12,4,0,153
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-12-13,2024-12-13,3,0,28
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-12-21,2024-12-21,1,0,7
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2023-12-29,2023-12-29,1,0,34
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-12-08,2024-12-08,5,0,125
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-02-11,2024-02-11,12,0,12
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-02-14,2024-02-14,3,0,63
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-02-17,2024-02-17,3,0,61
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-02-19,2024-02-19,4,0,65
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-02-20,2024-02-20,16,0,56
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-02-23,2024-02-23,5,0,36
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-02-27,2024-02-27,4,0,23
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-02-28,2024-02-28,3,0,26
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-02-29,2024-02-29,18,373,515
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-03-02,2024-03-02,57,0,320
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-03-20,2024-03-20,18,0,48
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-03-22,2024-03-22,3,0,5
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-03-03,2024-03-03,1,0,35
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-03-04,2024-03-04,14,0,74
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-03-05,2024-03-05,25,0,25
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-03-08,2024-03-08,4,0,60
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-04-13,2024-04-13,20,0,20
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-04-18,2024-04-18,12,0,68
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-04-19,2024-04-19,7,0,100
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-04-21,2024-04-21,5,0,46
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-04-22,2024-04-22,12,0,12
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-04-23,2024-04-23,3,0,14
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-04-29,2024-04-29,123,0,123
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-04-09,2024-04-09,4,0,25
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-05-01,2024-05-01,1,0,20
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-05-11,2024-05-11,1,0,44
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-05-12,2024-05-12,1,0,123
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-05-14,2024-05-14,3,0,20
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-05-15,2024-05-15,5,0,602
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-05-17,2024-05-17,9,0,126
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-05-18,2024-05-18,10,0,275
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-05-19,2024-05-19,2,0,215
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-05-20,2024-05-20,6,0,218
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-05-23,2024-05-23,2,0,52
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-05-25,2024-05-25,3,0,81
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-05-07,2024-05-07,168,450,450
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-06-01,2024-06-01,26,194,194
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-06-10,2024-06-10,3,0,54
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-06-13,2024-06-13,0,0,0
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-06-16,2024-06-16,1,0,25
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-06-02,2024-06-02,1,0,32
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-06-22,2024-06-22,1,0,22
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-06-24,2024-06-24,1,0,6
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-06-28,2024-06-28,3,0,36
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-06-29,2024-06-29,2,0,34
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-06-30,2024-06-30,1,0,17
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-06-05,2024-06-05,4,0,43
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-06-06,2024-06-06,3,0,24
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-06-08,2024-06-08,1,0,19
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-07-12,2024-07-12,1,0,11
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-07-25,2024-07-25,2,0,46
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-07-26,2024-07-26,3,0,58
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-08-01,2024-08-01,3,0,18
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-08-06,2024-08-06,8,0,38
Marsabit,Helminthiasis,Goats,Clinical,Extensive,2024-09-23,2024-09-23,42,0,104
Marsabit,Helminthiasis,Goats,Clinical,Intensive,2024-01-09,2024-01-14,14,0,14
Marsabit,Helminthiasis,Goats,Clinical,Intensive,2023-12-22,2023-12-22,21,0,21
Marsabit,Helminthiasis,Goats,Clinical,Intensive,2024-04-21,2024-04-21,27,0,105
Marsabit,Helminthiasis,Goats,Clinical,Intensive,2024-05-11,2024-05-11,7,0,7
Marsabit,Helminthiasis,Goats,Clinical,Mixed,2024-01-24,2024-01-24,0,0,3
Marsabit,Helminthiasis,Goats,Clinical,Mixed,2024-01-08,2024-01-15,5,0,15
Marsabit,Helminthiasis,Goats,Post Mortem,,2024-01-12,2024-01-19,2,0,0
Marsabit,Helminthiasis,Goats,Post Mortem,,2024-01-16,2024-01-19,1,0,0
Marsabit,Helminthiasis,Goats,Post Mortem,,2024-01-19,2024-01-20,0,0,1
Marsabit,Helminthiasis,Goats,Post Mortem,,2024-01-23,2024-01-22,0,0,0
Marsabit,Helminthiasis,Goats,Post Mortem,Extensive,2024-01-26,2024-01-23,0,0,0
Marsabit,Helminthiasis,Goats,Post Mortem,Extensive,2024-12-02,2024-12-02,0,0,0
Marsabit,Helminthiasis,Goats,Post Mortem,Extensive,2024-12-06,2024-12-06,0,0,0
Marsabit,Helminthiasis,Goats,Post Mortem,Extensive,2024-03-11,2024-03-11,0,0,0
Marsabit,Helminthiasis,Goats,Post Mortem,Extensive,2024-03-25,2024-03-25,0,0,0
Marsabit,Helminthiasis,Goats,Post Mortem,Extensive,2024-03-06,2024-03-06,0,0,0
Marsabit,Helminthiasis,Goats,Post Mortem,Extensive,2024-04-02,2024-04-02,0,0,0
Marsabit,Helminthiasis,Goats,Post Mortem,Extensive,2024-04-05,2024-04-05,0,0,0
Marsabit,Helminthiasis,Goats,Post Mortem,Extensive,2024-04-08,2024-04-08,0,0,0
Marsabit,Helminthiasis,Goats,Post Mortem,Extensive,2024-07-11,2024-07-11,0,0,0
Marsabit,Helminthiasis,Goats,Post Mortem,Extensive,2024-07-24,2024-07-24,0,0,0
Marsabit,Helminthiasis,Goats,Post Mortem,Extensive,2024-07-25,2024-07-25,0,0,0
Marsabit,Helminthiasis,Goats,Post Mortem,Extensive,2024-08-04,2024-08-04,0,0,0
Marsabit,Helminthiasis,Goats,Post Mortem,Extensive,2024-08-06,2024-08-06,0,0,0
Marsabit,Helminthiasis,Goats,Post Mortem,Extensive,2024-09-13,2024-09-13,0,0,0
Marsabit,Helminthiasis,Goats,Post Mortem,Extensive,2024-09-25,2024-09-25,0,0,0
Marsabit,Helminthiasis,Sheep,Clinical,Extensive,2024-01-20,2024-01-23,24,0,67
Marsabit,Helminthiasis,Sheep,Clinical,Extensive,2024-01-20,2024-01-04,1,13,13
Marsabit,Helminthiasis,Sheep,Clinical,Extensive,2024-01-25,2024-01-21,2,0,18
Marsabit,Helminthiasis,Sheep,Clinical,Extensive,2024-01-06,2024-01-17,1,0,5
Marsabit,Helminthiasis,Sheep,Clinical,Extensive,2024-11-20,2024-11-20,27,0,33
Marsabit,Helminthiasis,Sheep,Clinical,Extensive,2024-12-01,2024-12-01,8,0,48
Marsabit,Helminthiasis,Sheep,Clinical,Extensive,2024-12-04,2024-12-04,7,0,23
Marsabit,Helminthiasis,Sheep,Clinical,Extensive,2024-02-26,2024-02-26,1,0,17
Marsabit,Helminthiasis,Sheep,Clinical,Extensive,2024-03-10,2024-03-10,100,0,110
Marsabit,Helminthiasis,Sheep,Clinical,Extensive,2024-03-15,2024-03-15,2,0,111
Marsabit,Helminthiasis,Sheep,Clinical,Extensive,2024-03-21,2024-03-21,2,0,121
Marsabit,Helminthiasis,Sheep,Clinical,Extensive,2024-03-04,2024-03-04,19,0,19
Marsabit,Helminthiasis,Sheep,Clinical,Extensive,2024-03-07,2024-03-07,10,0,10
Marsabit,Helminthiasis,Sheep,Clinical,Extensive,2024-04-01,2024-04-01,10,0,18
Marsabit,Helminthiasis,Sheep,Clinical,Extensive,2024-04-11,2024-04-11,4,0,20
Marsabit,Helminthiasis,Sheep,Clinical,Extensive,2024-04-29,2024-04-29,2,0,10
Marsabit,Helminthiasis,Sheep,Clinical,Extensive,2024-05-18,2024-05-18,65,0,65
Marsabit,Helminthiasis,Sheep,Clinical,Extensive,2024-05-24,2024-05-24,6,0,32
Marsabit,Helminthiasis,Sheep,Clinical,Extensive,2024-05-28,2024-05-28,11,0,31
Marsabit,Helminthiasis,Sheep,Clinical,Extensive,2024-05-07,2024-05-07,169,308,308
Marsabit,Helminthiasis,Sheep,Clinical,Extensive,2024-06-01,2024-06-01,8,17,33
Marsabit,Helminthiasis,Sheep,Clinical,Intensive,2024-01-02,2024-01-12,9,0,9
Marsabit,Helminthiasis,Sheep,Clinical,Intensive,2023-12-24,2023-12-24,15,0,15
Marsabit,Helminthiasis,Sheep,Clinical,Intensive,2022-12-25,2022-12-25,12,0,12
Marsabit,Helminthiasis,Sheep,Clinical,Intensive,2024-02-01,2024-02-01,0,0,15
Marsabit,Helminthiasis,Sheep,Clinical,Intensive,2024-04-25,2024-04-25,75,0,75
Marsabit,Helminthiasis,Sheep,Clinical,Mixed,2024-01-11,2024-01-17,6,0,6
Marsabit,Helminthiasis,Sheep,Clinical,Mixed,2024-01-26,2024-01-23,6,0,22
Marsabit,Helminthiasis,Sheep,Post Mortem,,2024-01-26,2024-01-23,1,0,1
Marsabit,Helminthiasis,Sheep,Post Mortem,Extensive,2024-07-06,2024-07-06,0,0,0
Marsabit,Helminthiasis,Sheep,Post Mortem,Extensive,2024-09-16,2024-09-16,0,0,0
Marsabit,Helminths,Camel,Post Mortem,Extensive,2024-07-27,2024-07-27,0,0,0
Marsabit,High Fever,Goats,Clinical,Extensive,2024-07-24,2024-07-24,3,0,86
Marsabit,Hyenas,Camel,Clinical,,2024-03-02,2024-03-02,1,0,1
Marsabit,Hynes Attacked,Camel,Clinical,,2024-01-08,2024-01-16,2,0,2
Marsabit,Hynes Attacked and Killed 1 Bovine /Left 1 Injuries,Cattle,Clinical,Extensive,2024-02-11,2024-02-11,2,0,2
Marsabit,Hynes Predation,Camel,Clinical,,2024-06-25,2024-06-25,2,0,2
